url,http_status,final_url,redirect_chain,robots_directive,canonical,canonical_count,title,meta_description,h1,content_available,incoming_internal_links,internal_outgoing_links,schema,sitemap_membership,crawl_depth,indexability
/puppies/jessica-female-6,200,https://www.pottyregisteredpuppies.com/puppies/jessica-female-6,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/jessica-female-6,1,Jessica — Poodle Puppy | jessica-female-6 | Potty Registered Puppies,"Meet Jessica, a APRICOT Poodle puppy available to enquire about. 16 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: jessica-female-6.",Jessica,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/jessica-female-7,200,https://www.pottyregisteredpuppies.com/puppies/jessica-female-7,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/jessica-female-7,1,Olivia — Maltipoo Puppy | jessica-female-7 | Potty Registered Puppies,"Meet Olivia, a PARTI Maltipoo puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: jessica-female-7.",Olivia,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/jessica-female-8,200,https://www.pottyregisteredpuppies.com/puppies/jessica-female-8,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/jessica-female-8,1,Jessica — Maltipoo Puppy | jessica-female-8 | Potty Registered Puppies,"Meet Jessica, a PARTI Maltipoo puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: jessica-female-8.",Jessica,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/jessica-female-9,200,https://www.pottyregisteredpuppies.com/puppies/jessica-female-9,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/jessica-female-9,1,Jessica — Maltipoo Puppy | jessica-female-9 | Potty Registered Puppies,"Meet Jessica, a RED PARTI Maltipoo puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: jessica-female-9.",Jessica,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/jessie-female,200,https://www.pottyregisteredpuppies.com/puppies/jessie-female,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/jessie-female,1,Jessie — Maltipoo Puppy | jessie-female | Potty Registered Puppies,"Meet Jessie, a PARTI Maltipoo puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: jessie-female.",Jessie,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/jessie-female-1,200,https://www.pottyregisteredpuppies.com/puppies/jessie-female-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/jessie-female-1,1,Jessie — Maltipoo Puppy | jessie-female-1 | Potty Registered Puppies,"Meet Jessie, a PARTI Maltipoo puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: jessie-female-1.",Jessie,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/jessie-female-2,200,https://www.pottyregisteredpuppies.com/puppies/jessie-female-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/jessie-female-2,1,Jessie — Maltipoo Puppy | jessie-female-2 | Potty Registered Puppies,"Meet Jessie, a PARTI Maltipoo puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: jessie-female-2.",Jessie,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/jessie-female-3,200,https://www.pottyregisteredpuppies.com/puppies/jessie-female-3,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/jessie-female-3,1,Jessie — Maltipoo Puppy | jessie-female-3 | Potty Registered Puppies,"Meet Jessie, a PARTI Maltipoo puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: jessie-female-3.",Jessie,YES,3,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/knox-male,200,https://www.pottyregisteredpuppies.com/puppies/knox-male,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/knox-male,1,Knox — Pomsky Puppy | knox-male | Potty Registered Puppies,"Meet Knox, a SILVER Pomsky puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: knox-male.",Knox,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/koda-male,200,https://www.pottyregisteredpuppies.com/puppies/koda-male,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/koda-male,1,Koda — Pomsky Puppy | koda-male | Potty Registered Puppies,"Meet Koda, a BLACK&amp;WHITE Pomsky puppy available to enquire about. 16 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: koda-male.",Koda,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/koda-male-1,200,https://www.pottyregisteredpuppies.com/puppies/koda-male-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/koda-male-1,1,Koda — Pomsky Puppy | koda-male-1 | Potty Registered Puppies,"Meet Koda, a BLACK&amp;WHITE Pomsky puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: koda-male-1.",Koda,YES,3,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/kofi-male-1,200,https://www.pottyregisteredpuppies.com/puppies/kofi-male-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/kofi-male-1,1,Kofi — Yorkie Puppy | kofi-male-1 | Potty Registered Puppies,"Meet Kofi, a STEEL BLUE Yorkie puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: kofi-male-1.",Kofi,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/kofi-male-2,200,https://www.pottyregisteredpuppies.com/puppies/kofi-male-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/kofi-male-2,1,Kofi — Yorkie Puppy | kofi-male-2 | Potty Registered Puppies,"Meet Kofi, a STEEL BLUE Yorkie puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: kofi-male-2.",Kofi,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/kofi-male-3,200,https://www.pottyregisteredpuppies.com/puppies/kofi-male-3,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/kofi-male-3,1,Kofi — Yorkie Puppy | kofi-male-3 | Potty Registered Puppies,"Meet Kofi, a STEEL BLUE Yorkie puppy available to enquire about. 16 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: kofi-male-3.",Kofi,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/kofi-male-4,200,https://www.pottyregisteredpuppies.com/puppies/kofi-male-4,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/kofi-male-4,1,Kofi — Yorkie Puppy | kofi-male-4 | Potty Registered Puppies,"Meet Kofi, a STEEL BLUE Yorkie puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: kofi-male-4.",Kofi,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/kyle-male-3,200,https://www.pottyregisteredpuppies.com/puppies/kyle-male-3,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/kyle-male-3,1,Kyle — Pomeranian Puppy | kyle-male-3 | Potty Registered Puppies,"Meet Kyle, a ORANGE SABLE Pomeranian puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: kyle-male-3.",Kyle,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/kyle-male-4,200,https://www.pottyregisteredpuppies.com/puppies/kyle-male-4,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/kyle-male-4,1,Kyle — Pomeranian Puppy | kyle-male-4 | Potty Registered Puppies,"Meet Kyle, a WHITE Pomeranian puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: kyle-male-4.",Kyle,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/kyle-male-5,200,https://www.pottyregisteredpuppies.com/puppies/kyle-male-5,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/kyle-male-5,1,Kyle — Pomeranian Puppy | kyle-male-5 | Potty Registered Puppies,"Meet Kyle, a PARTI Pomeranian puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: kyle-male-5.",Kyle,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/kyle-male-6,200,https://www.pottyregisteredpuppies.com/puppies/kyle-male-6,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/kyle-male-6,1,Kyle — Pomeranian Puppy | kyle-male-6 | Potty Registered Puppies,"Meet Kyle, a MERLE Pomeranian puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: kyle-male-6.",Kyle,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/lady-female,200,https://www.pottyregisteredpuppies.com/puppies/lady-female,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/lady-female,1,Lady — Poodle Puppy | lady-female | Potty Registered Puppies,"Meet Lady, a RED Poodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: lady-female.",Lady,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/lala-female-2,200,https://www.pottyregisteredpuppies.com/puppies/lala-female-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/lala-female-2,1,Lala — Maltipoo Puppy | lala-female-2 | Potty Registered Puppies,"Meet Lala, a PARTI Maltipoo puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: lala-female-2.",Lala,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/lala-female-3,200,https://www.pottyregisteredpuppies.com/puppies/lala-female-3,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/lala-female-3,1,Lala — Maltipoo Puppy | lala-female-3 | Potty Registered Puppies,"Meet Lala, a CREAM PARTI Maltipoo puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: lala-female-3.",Lala,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/lala-female-4,200,https://www.pottyregisteredpuppies.com/puppies/lala-female-4,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/lala-female-4,1,Lala — Maltipoo Puppy | lala-female-4 | Potty Registered Puppies,"Meet Lala, a CREAM Maltipoo puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: lala-female-4.",Lala,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/lala-female-5,200,https://www.pottyregisteredpuppies.com/puppies/lala-female-5,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/lala-female-5,1,Lala — Maltipoo Puppy | lala-female-5 | Potty Registered Puppies,"Meet Lala, a CREAM Maltipoo puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: lala-female-5.",Lala,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/leo-male-3,200,https://www.pottyregisteredpuppies.com/puppies/leo-male-3,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/leo-male-3,1,Leo — Poodle Puppy | leo-male-3 | Potty Registered Puppies,"Meet Leo, a RED Poodle puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: leo-male-3.",Leo,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/liliana-female,200,https://www.pottyregisteredpuppies.com/puppies/liliana-female,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/liliana-female,1,Liliana — Yorkie Puppy | liliana-female | Potty Registered Puppies,"Meet Liliana, a SILVER Yorkie puppy available to enquire about. 20 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: liliana-female.",Liliana,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/lily-female-1,200,https://www.pottyregisteredpuppies.com/puppies/lily-female-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/lily-female-1,1,Lily — Yorkie Puppy | lily-female-1 | Potty Registered Puppies,"Meet Lily, a STEEL BLUE Yorkie puppy available to enquire about. 20 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: lily-female-1.",Lily,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/lola-female,200,https://www.pottyregisteredpuppies.com/puppies/lola-female,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/lola-female,1,Lola — Chihuahua Puppy | lola-female | Potty Registered Puppies,"Meet Lola, a CREAM Chihuahua puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: lola-female.",Lola,YES,3,19,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/louis-male,200,https://www.pottyregisteredpuppies.com/puppies/louis-male,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/louis-male,1,Louis — Morkie Puppy | louis-male | Potty Registered Puppies,"Meet Louis, a GOLD Morkie puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: louis-male.",Louis,YES,5,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/luca-male,200,https://www.pottyregisteredpuppies.com/puppies/luca-male,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/luca-male,1,Luca — Mame Shiba Puppy | luca-male | Potty Registered Puppies,"Meet Luca, a RED Mame Shiba puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: luca-male.",Luca,YES,2,21,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/lucky-male-1,200,https://www.pottyregisteredpuppies.com/puppies/lucky-male-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/lucky-male-1,1,Koda — Pomsky Puppy | lucky-male-1 | Potty Registered Puppies,"Meet Koda, a BLACK&amp;WHITE Pomsky puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: lucky-male-1.",Koda,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/lucky-male-2,200,https://www.pottyregisteredpuppies.com/puppies/lucky-male-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/lucky-male-2,1,Lucky — Pomsky Puppy | lucky-male-2 | Potty Registered Puppies,"Meet Lucky, a WHITE Pomsky puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: lucky-male-2.",Lucky,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/lulu-female,200,https://www.pottyregisteredpuppies.com/puppies/lulu-female,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/lulu-female,1,Lulu — Maltipoo Puppy | lulu-female | Potty Registered Puppies,"Meet Lulu, a CREAM PARTI Maltipoo puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: lulu-female.",Lulu,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/lulu-female-1,200,https://www.pottyregisteredpuppies.com/puppies/lulu-female-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/lulu-female-1,1,Lulu — Maltipoo Puppy | lulu-female-1 | Potty Registered Puppies,"Meet Lulu, a CREAM PARTI Maltipoo puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: lulu-female-1.",Lulu,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,1,INDEXABLE
/puppies/luna-female,200,https://www.pottyregisteredpuppies.com/puppies/luna-female,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/luna-female,1,Luna — Pomsky Puppy | luna-female | Potty Registered Puppies,"Meet Luna, a BLUE &amp; WHITE Pomsky puppy available to enquire about. 16 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: luna-female.",Luna,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/luna-female-1,200,https://www.pottyregisteredpuppies.com/puppies/luna-female-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/luna-female-1,1,Luna — Yorkie Puppy | luna-female-1 | Potty Registered Puppies,"Meet Luna, a SILVER Yorkie puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: luna-female-1.",Luna,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/luna-female-2,200,https://www.pottyregisteredpuppies.com/puppies/luna-female-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/luna-female-2,1,Luna — Poodle Puppy | luna-female-2 | Potty Registered Puppies,"Meet Luna, a RED Poodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: luna-female-2.",Luna,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/luna-female-4,200,https://www.pottyregisteredpuppies.com/puppies/luna-female-4,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/luna-female-4,1,Luna — Poodle Puppy | luna-female-4 | Potty Registered Puppies,"Meet Luna, a APRICOT Poodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: luna-female-4.",Luna,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/lyra-female-4,200,https://www.pottyregisteredpuppies.com/puppies/lyra-female-4,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/lyra-female-4,1,Lyra — Maltipoo Puppy | lyra-female-4 | Potty Registered Puppies,"Meet Lyra, a PARTI Maltipoo puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: lyra-female-4.",Lyra,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/lyra-female-5,200,https://www.pottyregisteredpuppies.com/puppies/lyra-female-5,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/lyra-female-5,1,Lyra — Maltipoo Puppy | lyra-female-5 | Potty Registered Puppies,"Meet Lyra, a PARTI Maltipoo puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: lyra-female-5.",Lyra,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/lyra-female-6,200,https://www.pottyregisteredpuppies.com/puppies/lyra-female-6,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/lyra-female-6,1,Lyra — Maltipoo Puppy | lyra-female-6 | Potty Registered Puppies,"Meet Lyra, a PARTI Maltipoo puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: lyra-female-6.",Lyra,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/lyra-female-7,200,https://www.pottyregisteredpuppies.com/puppies/lyra-female-7,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/lyra-female-7,1,Lyra — Maltipoo Puppy | lyra-female-7 | Potty Registered Puppies,"Meet Lyra, a CREAM Maltipoo puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: lyra-female-7.",Lyra,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/lyra-female-8,200,https://www.pottyregisteredpuppies.com/puppies/lyra-female-8,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/lyra-female-8,1,Lyra — Maltipoo Puppy | lyra-female-8 | Potty Registered Puppies,"Meet Lyra, a PARTI Maltipoo puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: lyra-female-8.",Lyra,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/maggie-female-4,200,https://www.pottyregisteredpuppies.com/puppies/maggie-female-4,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/maggie-female-4,1,Maggie — Yorkie Puppy | maggie-female-4 | Potty Registered Puppies,"Meet Maggie, a STEEL BLUE Yorkie puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: maggie-female-4.",Maggie,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/maggie-female-5,200,https://www.pottyregisteredpuppies.com/puppies/maggie-female-5,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/maggie-female-5,1,Maggie — Yorkie Puppy | maggie-female-5 | Potty Registered Puppies,"Meet Maggie, a STEEL BLUE Yorkie puppy available to enquire about. 20 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: maggie-female-5.",Maggie,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/marble-male,200,https://www.pottyregisteredpuppies.com/puppies/marble-male,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/marble-male,1,Marble — Pomeranian Puppy | marble-male | Potty Registered Puppies,"Meet Marble, a BLUE MERLE Pomeranian puppy available to enquire about. 32 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: marble-male.",Marble,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/marco-male-1,200,https://www.pottyregisteredpuppies.com/puppies/marco-male-1,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/marco-male-1,1,Marco — Maltipoo Puppy | marco-male-1 | Potty Registered Puppies,"Meet Marco, a PARTI Maltipoo puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: marco-male-1.",Marco,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/marco-male-2,200,https://www.pottyregisteredpuppies.com/puppies/marco-male-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/marco-male-2,1,Marco — Maltipoo Puppy | marco-male-2 | Potty Registered Puppies,"Meet Marco, a CREAM PARTI Maltipoo puppy available to enquire about. 20 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: marco-male-2.",Marco,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/marco-male-3,200,https://www.pottyregisteredpuppies.com/puppies/marco-male-3,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/marco-male-3,1,Marco — Maltipoo Puppy | marco-male-3 | Potty Registered Puppies,"Meet Marco, a PARTI Maltipoo puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: marco-male-3.",Marco,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/marshmallow-male,200,https://www.pottyregisteredpuppies.com/puppies/marshmallow-male,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/marshmallow-male,1,Marshmallow — Coton De Tulear Puppy | marshmallow-male | Potty Registered Puppies,"Meet Marshmallow, a PARTI Coton De Tulear puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: marshmallow-male.",Marshmallow,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/marshy-male,200,https://www.pottyregisteredpuppies.com/puppies/marshy-male,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/marshy-male,1,Marshy — Pomsky Puppy | marshy-male | Potty Registered Puppies,"Meet Marshy, a WHITE Pomsky puppy available to enquire about. 16 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: marshy-male.",Marshy,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/mason-male-2,200,https://www.pottyregisteredpuppies.com/puppies/mason-male-2,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/mason-male-2,1,Benny — Maltitzu Puppy | mason-male-2 | Potty Registered Puppies,"Meet Benny, a BROWN &amp; WHITE Maltitzu puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: mason-male-2.",Benny,YES,5,21,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/mauve-female,200,https://www.pottyregisteredpuppies.com/puppies/mauve-female,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/mauve-female,1,Mauve — Frenchie Puppy | mauve-female | Potty Registered Puppies,"Meet Mauve, a LILAC Frenchie puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: mauve-female.",Mauve,YES,3,19,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/melina-female-3,200,https://www.pottyregisteredpuppies.com/puppies/melina-female-3,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/melina-female-3,1,Melina — Poodle Puppy | melina-female-3 | Potty Registered Puppies,"Meet Melina, a BLUE MERLE Poodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: melina-female-3.",Melina,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/melina-female-4,200,https://www.pottyregisteredpuppies.com/puppies/melina-female-4,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/melina-female-4,1,Melina — Poodle Puppy | melina-female-4 | Potty Registered Puppies,"Meet Melina, a BLUE Poodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: melina-female-4.",Melina,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/melna-female,200,https://www.pottyregisteredpuppies.com/puppies/melna-female,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/melna-female,1,Melina — Poodle Puppy | melna-female | Potty Registered Puppies,"Meet Melina, a RED Poodle puppy available to enquire about. 12 weeks old, female. Enquire with Potty Registered Puppies. Listing reference: melna-female.",Melina,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/milo-male-10,200,https://www.pottyregisteredpuppies.com/puppies/milo-male-10,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/milo-male-10,1,Milo — Poodle Puppy | milo-male-10 | Potty Registered Puppies,"Meet Milo, a RED Poodle puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: milo-male-10.",Milo,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/milo-male-11,200,https://www.pottyregisteredpuppies.com/puppies/milo-male-11,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/milo-male-11,1,Milo — Poodle Puppy | milo-male-11 | Potty Registered Puppies,"Meet Milo, a BLUE Poodle puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: milo-male-11.",Milo,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
/puppies/milo-male-6,200,https://www.pottyregisteredpuppies.com/puppies/milo-male-6,,"default index,follow",https://www.pottyregisteredpuppies.com/puppies/milo-male-6,1,Milo — Poodle Puppy | milo-male-6 | Potty Registered Puppies,"Meet Milo, a RED Poodle puppy available to enquire about. 12 weeks old, male. Enquire with Potty Registered Puppies. Listing reference: milo-male-6.",Milo,YES,2,20,Organization|WebSite|BreadcrumbList|Product,YES,2,INDEXABLE
