source_url,source_type,breed,guide_url,guide_category,reason,contextual_relevance
/puppies/puffin-female-4,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/puffin-female-4,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/puffin-female-4,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/bomi-male,PUPPY,Coton De Tulear,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/bomi-male,PUPPY,Coton De Tulear,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/bomi-male,PUPPY,Coton De Tulear,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/aaron-male-2,PUPPY,Maltipom,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/aaron-male-2,PUPPY,Maltipom,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/aaron-male-2,PUPPY,Maltipom,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/amelia-female-6,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/amelia-female-6,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/amelia-female-6,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/rocko-male-2,PUPPY,Morkie,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/rocko-male-2,PUPPY,Morkie,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/rocko-male-2,PUPPY,Morkie,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/berry-female-1,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/berry-female-1,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/berry-female-1,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/aspen-male-4,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/aspen-male-4,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/aspen-male-4,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/toto-male-2,PUPPY,Maltese,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/toto-male-2,PUPPY,Maltese,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/toto-male-2,PUPPY,Maltese,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/velvet-female-4,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/velvet-female-4,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/velvet-female-4,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/boomer-male-1,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/boomer-male-1,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/boomer-male-1,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/chloe-female-6,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/chloe-female-6,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/chloe-female-6,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/austin-male-2,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/austin-male-2,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/austin-male-2,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/kyle-male-5,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/kyle-male-5,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/kyle-male-5,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/mochi-female-6,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/mochi-female-6,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/mochi-female-6,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/agatha-female-3,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/agatha-female-3,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/agatha-female-3,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/lulu-female,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/lulu-female,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/lulu-female,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/noah-male,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/noah-male,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/noah-male,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/suki-female,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/suki-female,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/suki-female,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/mitch-male-2,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/mitch-male-2,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/mitch-male-2,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/lala-female-5,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/lala-female-5,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/lala-female-5,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/luca-male,PUPPY,Mame Shiba,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/luca-male,PUPPY,Mame Shiba,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/luca-male,PUPPY,Mame Shiba,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/isla-female,PUPPY,Maltese,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/isla-female,PUPPY,Maltese,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/isla-female,PUPPY,Maltese,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/diana-female-4,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/diana-female-4,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/diana-female-4,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/jennie-female-2,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/jennie-female-2,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/jennie-female-2,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/gigi-female-6,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/gigi-female-6,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/gigi-female-6,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/celine-female-1,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/celine-female-1,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/celine-female-1,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/sylvie-female,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/sylvie-female,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/sylvie-female,PUPPY,Poodle,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/chanel-female-3,PUPPY,Yorkie,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/chanel-female-3,PUPPY,Yorkie,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/chanel-female-3,PUPPY,Yorkie,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/isabella-female-2,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/isabella-female-2,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/isabella-female-2,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/amber-female-1,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/amber-female-1,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/amber-female-1,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/noa-female,PUPPY,Coton De Tulear,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/noa-female,PUPPY,Coton De Tulear,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/noa-female,PUPPY,Coton De Tulear,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/arthur-male-2,PUPPY,Coton De Tulear,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/arthur-male-2,PUPPY,Coton De Tulear,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/arthur-male-2,PUPPY,Coton De Tulear,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/maggie-female-5,PUPPY,Yorkie,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/maggie-female-5,PUPPY,Yorkie,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/maggie-female-5,PUPPY,Yorkie,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/nola-female,PUPPY,Pomsky,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/nola-female,PUPPY,Pomsky,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/nola-female,PUPPY,Pomsky,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/coco-female-reserved-by-rt,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/coco-female-reserved-by-rt,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/coco-female-reserved-by-rt,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/ginger-male,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/ginger-male,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/ginger-male,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/ewan-male-5,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/ewan-male-5,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/ewan-male-5,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/gisele-female,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/gisele-female,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/gisele-female,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/snow-male,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/snow-male,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/snow-male,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/nugget-male-1,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/nugget-male-1,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/nugget-male-1,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/jennie-female-1,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/jennie-female-1,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/jennie-female-1,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/luna-female-2,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/luna-female-2,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/luna-female-2,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/hershey-male-1,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/hershey-male-1,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/hershey-male-1,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/butters-male-1,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/butters-male-1,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/butters-male-1,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/jessica-female-9,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/jessica-female-9,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/jessica-female-9,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/nutella-male,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/nutella-male,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/nutella-male,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/lyra-female-7,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/lyra-female-7,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/lyra-female-7,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/stella-female-6,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/stella-female-6,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/stella-female-6,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/toby-male-copy,PUPPY,Shih Zhu,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/toby-male-copy,PUPPY,Shih Zhu,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/toby-male-copy,PUPPY,Shih Zhu,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/selene-female,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/selene-female,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/selene-female,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/berry-female,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/berry-female,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/berry-female,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/myles-male-4,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/myles-male-4,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/myles-male-4,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/sienna-female-2,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/sienna-female-2,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/sienna-female-2,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/felix-male-1,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/felix-male-1,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/felix-male-1,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/taylor-male-2,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/taylor-male-2,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/taylor-male-2,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/monty-male-5,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/monty-male-5,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/monty-male-5,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/bianca-female-1,PUPPY,Coton De Tulear,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/bianca-female-1,PUPPY,Coton De Tulear,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/bianca-female-1,PUPPY,Coton De Tulear,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/oreo-male-2,PUPPY,Maltitzu,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/oreo-male-2,PUPPY,Maltitzu,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/oreo-male-2,PUPPY,Maltitzu,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/coco-female-7,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/coco-female-7,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/coco-female-7,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/bambi-female-1,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/bambi-female-1,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/bambi-female-1,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/kyle-male-4,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/kyle-male-4,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/kyle-male-4,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/snowy-male,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/snowy-male,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/snowy-male,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/amber-female,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/amber-female,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/amber-female,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/chase-male,PUPPY,Doodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/chase-male,PUPPY,Doodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/chase-male,PUPPY,Doodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/sienna-female-1,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/sienna-female-1,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/sienna-female-1,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/toby-male-8,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/toby-male-8,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/toby-male-8,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/vivi-female,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/vivi-female,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/vivi-female,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/mochi-female-5,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/mochi-female-5,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/mochi-female-5,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/charlotte-female,PUPPY,Cavalier King Charles Spaniel,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/charlotte-female,PUPPY,Cavalier King Charles Spaniel,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/charlotte-female,PUPPY,Cavalier King Charles Spaniel,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/grace-female-2,PUPPY,Yorkie,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/grace-female-2,PUPPY,Yorkie,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/grace-female-2,PUPPY,Yorkie,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/onyx-male-1,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/onyx-male-1,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/onyx-male-1,PUPPY,Pomeranian,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/nala-female-1,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/nala-female-1,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/nala-female-1,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/dior-female,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/dior-female,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/dior-female,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/finn-male-1,PUPPY,Coton De Tulear,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/finn-male-1,PUPPY,Coton De Tulear,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/finn-male-1,PUPPY,Coton De Tulear,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/marble-male,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/marble-male,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/marble-male,PUPPY,Pomeranian,/guides/puppy-training-basics,Training,building training habits with an older puppy,high
/puppies/diana-female-3,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/diana-female-3,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/diana-female-3,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/sterling-male-1,PUPPY,Maltipoo,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/sterling-male-1,PUPPY,Maltipoo,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/sterling-male-1,PUPPY,Maltipoo,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/noir-male,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/noir-male,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/noir-male,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/velvet-female-3,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/velvet-female-3,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/velvet-female-3,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/bennett-male,PUPPY,Poodle,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/bennett-male,PUPPY,Poodle,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/bennett-male,PUPPY,Poodle,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/henry-male,PUPPY,Yorkie,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/henry-male,PUPPY,Yorkie,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/henry-male,PUPPY,Yorkie,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/nico-male,PUPPY,Biewer Terrier,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/nico-male,PUPPY,Biewer Terrier,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/nico-male,PUPPY,Biewer Terrier,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/butters-female,PUPPY,Pomeranian,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/butters-female,PUPPY,Pomeranian,/guides/health-and-care,Health,early care and veterinary routines,high
/puppies/butters-female,PUPPY,Pomeranian,/guides/preparing-for-a-puppy,Preparation,preparing for a young puppy joining the household,high
/puppies/ryder-male,PUPPY,Pomsky,/guides/questions-to-ask,Guidance,questions to ask before viewing or committing,high
/puppies/ryder-male,PUPPY,Pomsky,/guides/health-and-care,Health,early care and veterinary routines,high
